user_id,nama,kota,paket_langganan
U00631,Pelanggan_631,Surabaya,Pro
U00632,Pelanggan_632,Jakarta,Premium
U00633,Pelanggan_633,Surabaya,Premium
U00634,Pelanggan_634,Surabaya,Pro
U00635,Pelanggan_635,Surabaya,Basic
U00636,Pelanggan_636,Medan,Basic
U00637,Pelanggan_637,Makassar,Pro
U00638,Pelanggan_638,Surabaya,Basic
U00639,Pelanggan_639,Jakarta,Pro
U00640,Pelanggan_640,Makassar,Pro
U00641,Pelanggan_641,Surabaya,Basic
U00642,Pelanggan_642,Makassar,Basic
U00643,Pelanggan_643,Makassar,Premium
U00644,Pelanggan_644,Medan,Basic
U00645,Pelanggan_645,Bandung,Premium
U00646,Pelanggan_646,Bandung,Premium
U00647,Pelanggan_647,Bandung,Premium
U00648,Pelanggan_648,Jakarta,Premium
U00649,Pelanggan_649,Medan,Basic
U00650,Pelanggan_650,Jakarta,Basic
U00651,Pelanggan_651,Jakarta,Pro
U00652,Pelanggan_652,Surabaya,Premium
U00653,Pelanggan_653,Medan,Pro
U00654,Pelanggan_654,Jakarta,Basic
U00655,Pelanggan_655,Bandung,Premium
U00656,Pelanggan_656,Jakarta,Pro
U00657,Pelanggan_657,Surabaya,Pro
U00658,Pelanggan_658,Jakarta,Pro
U00659,Pelanggan_659,Makassar,Pro
U00660,Pelanggan_660,Medan,Pro
U00661,Pelanggan_661,Medan,Pro
U00662,Pelanggan_662,Bandung,Basic
U00663,Pelanggan_663,Bandung,Premium
U00664,Pelanggan_664,Makassar,Pro
U00665,Pelanggan_665,Medan,Premium
U00666,Pelanggan_666,Surabaya,Pro
U00667,Pelanggan_667,Medan,Premium
U00668,Pelanggan_668,Medan,Premium
U00669,Pelanggan_669,Surabaya,Pro
U00670,Pelanggan_670,Makassar,Pro
U00671,Pelanggan_671,Medan,Premium
U00672,Pelanggan_672,Surabaya,Pro
U00673,Pelanggan_673,Jakarta,Basic
U00674,Pelanggan_674,Surabaya,Pro
U00675,Pelanggan_675,Medan,Basic
U00676,Pelanggan_676,Jakarta,Pro
U00677,Pelanggan_677,Surabaya,Premium
U00678,Pelanggan_678,Jakarta,Pro
U00679,Pelanggan_679,Surabaya,Basic
U00680,Pelanggan_680,Jakarta,Premium
U00681,Pelanggan_681,Medan,Premium
U00682,Pelanggan_682,Surabaya,Premium
U00683,Pelanggan_683,Bandung,Pro
U00684,Pelanggan_684,Jakarta,Pro
U00685,Pelanggan_685,Medan,Pro
U00686,Pelanggan_686,Surabaya,Premium
U00687,Pelanggan_687,Medan,Basic
U00688,Pelanggan_688,Medan,Basic
U00689,Pelanggan_689,Makassar,Premium
U00690,Pelanggan_690,Jakarta,Basic
U00691,Pelanggan_691,Medan,Premium
U00692,Pelanggan_692,Bandung,Pro
U00693,Pelanggan_693,Jakarta,Basic
U00694,Pelanggan_694,Bandung,Basic
U00695,Pelanggan_695,Bandung,Premium
U00696,Pelanggan_696,Medan,Pro
U00697,Pelanggan_697,Surabaya,Basic
U00698,Pelanggan_698,Makassar,Pro
U00699,Pelanggan_699,Surabaya,Basic
U00700,Pelanggan_700,Surabaya,Pro
U00701,Pelanggan_701,Bandung,Basic
U00702,Pelanggan_702,Surabaya,Premium
U00703,Pelanggan_703,Surabaya,Premium
U00704,Pelanggan_704,Jakarta,Basic
U00705,Pelanggan_705,Makassar,Premium
U00706,Pelanggan_706,Surabaya,Basic
U00707,Pelanggan_707,Makassar,Premium
U00708,Pelanggan_708,Jakarta,Basic
U00709,Pelanggan_709,Jakarta,Premium
U00710,Pelanggan_710,Jakarta,Basic
U00711,Pelanggan_711,Bandung,Pro
U00712,Pelanggan_712,Jakarta,Premium
U00713,Pelanggan_713,Bandung,Basic
U00714,Pelanggan_714,Surabaya,Premium
U00715,Pelanggan_715,Bandung,Basic
U00716,Pelanggan_716,Bandung,Basic
U00717,Pelanggan_717,Bandung,Premium
U00718,Pelanggan_718,Medan,Basic
U00719,Pelanggan_719,Makassar,Premium
U00720,Pelanggan_720,Bandung,Basic
U00721,Pelanggan_721,Surabaya,Premium
U00722,Pelanggan_722,Medan,Basic
U00723,Pelanggan_723,Surabaya,Basic
U00724,Pelanggan_724,Medan,Pro
U00725,Pelanggan_725,Makassar,Basic
U00726,Pelanggan_726,Makassar,Premium
U00727,Pelanggan_727,Makassar,Basic
U00728,Pelanggan_728,Jakarta,Premium
U00729,Pelanggan_729,Makassar,Pro
U00730,Pelanggan_730,Bandung,Pro
U00731,Pelanggan_731,Surabaya,Premium
U00732,Pelanggan_732,Surabaya,Premium
U00733,Pelanggan_733,Medan,Basic
U00734,Pelanggan_734,Medan,Premium
U00735,Pelanggan_735,Bandung,Basic
U00736,Pelanggan_736,Medan,Pro
U00737,Pelanggan_737,Bandung,Pro
U00738,Pelanggan_738,Surabaya,Premium
U00739,Pelanggan_739,Bandung,Premium
U00740,Pelanggan_740,Jakarta,Pro
U00741,Pelanggan_741,Makassar,Premium
U00742,Pelanggan_742,Medan,Pro
U00743,Pelanggan_743,Bandung,Premium
U00744,Pelanggan_744,Bandung,Pro
U00745,Pelanggan_745,Surabaya,Basic
U00746,Pelanggan_746,Surabaya,Basic
U00747,Pelanggan_747,Medan,Premium
U00748,Pelanggan_748,Surabaya,Pro
U00749,Pelanggan_749,Makassar,Pro
U00750,Pelanggan_750,Makassar,Pro
U00751,Pelanggan_751,Medan,Premium
U00752,Pelanggan_752,Surabaya,Pro
U00753,Pelanggan_753,Surabaya,Basic
U00754,Pelanggan_754,Makassar,Premium
U00755,Pelanggan_755,Surabaya,Premium
U00756,Pelanggan_756,Makassar,Pro
U00757,Pelanggan_757,Bandung,Pro
U00758,Pelanggan_758,Medan,Basic
U00759,Pelanggan_759,Medan,Premium
U00760,Pelanggan_760,Makassar,Premium
U00761,Pelanggan_761,Jakarta,Pro
U00762,Pelanggan_762,Jakarta,Premium
U00763,Pelanggan_763,Bandung,Premium
U00764,Pelanggan_764,Jakarta,Basic
U00765,Pelanggan_765,Jakarta,Basic
U00766,Pelanggan_766,Bandung,Premium
U00767,Pelanggan_767,Surabaya,Premium
U00768,Pelanggan_768,Makassar,Pro
U00769,Pelanggan_769,Medan,Basic
U00770,Pelanggan_770,Surabaya,Pro
U00771,Pelanggan_771,Surabaya,Pro
U00772,Pelanggan_772,Makassar,Pro
U00773,Pelanggan_773,Surabaya,Premium
U00774,Pelanggan_774,Surabaya,Pro
U00775,Pelanggan_775,Bandung,Premium
U00776,Pelanggan_776,Makassar,Premium
U00777,Pelanggan_777,Medan,Pro
U00778,Pelanggan_778,Jakarta,Premium
U00779,Pelanggan_779,Jakarta,Premium
U00780,Pelanggan_780,Bandung,Premium
U00781,Pelanggan_781,Jakarta,Pro
U00782,Pelanggan_782,Makassar,Pro
U00783,Pelanggan_783,Jakarta,Premium
U00784,Pelanggan_784,Medan,Pro
U00785,Pelanggan_785,Makassar,Basic
U00786,Pelanggan_786,Makassar,Premium
U00787,Pelanggan_787,Jakarta,Premium
U00788,Pelanggan_788,Medan,Pro
U00789,Pelanggan_789,Bandung,Pro
U00790,Pelanggan_790,Medan,Pro
U00791,Pelanggan_791,Surabaya,Basic
U00792,Pelanggan_792,Surabaya,Basic
U00793,Pelanggan_793,Bandung,Pro
U00794,Pelanggan_794,Makassar,Premium
U00795,Pelanggan_795,Surabaya,Basic
U00796,Pelanggan_796,Makassar,Basic
U00797,Pelanggan_797,Jakarta,Pro
U00798,Pelanggan_798,Medan,Basic
U00799,Pelanggan_799,Surabaya,Premium
U00800,Pelanggan_800,Surabaya,Basic
U00801,Pelanggan_801,Bandung,Pro
U00802,Pelanggan_802,Jakarta,Basic
U00803,Pelanggan_803,Bandung,Premium
U00804,Pelanggan_804,Makassar,Pro
U00805,Pelanggan_805,Bandung,Basic
U00806,Pelanggan_806,Medan,Premium
U00807,Pelanggan_807,Bandung,Premium
U00808,Pelanggan_808,Makassar,Premium
U00809,Pelanggan_809,Medan,Premium
U00810,Pelanggan_810,Medan,Basic
U00811,Pelanggan_811,Jakarta,Pro
U00812,Pelanggan_812,Surabaya,Basic
U00813,Pelanggan_813,Bandung,Basic
U00814,Pelanggan_814,Jakarta,Pro
U00815,Pelanggan_815,Jakarta,Basic
U00816,Pelanggan_816,Bandung,Premium
U00817,Pelanggan_817,Makassar,Pro
U00818,Pelanggan_818,Surabaya,Basic
U00819,Pelanggan_819,Jakarta,Premium
U00820,Pelanggan_820,Jakarta,Pro
U00821,Pelanggan_821,Medan,Pro
U00822,Pelanggan_822,Surabaya,Pro
U00823,Pelanggan_823,Jakarta,Basic
U00824,Pelanggan_824,Makassar,Pro
U00825,Pelanggan_825,Surabaya,Pro
U00826,Pelanggan_826,Surabaya,Premium
U00827,Pelanggan_827,Makassar,Pro
U00828,Pelanggan_828,Makassar,Basic
U00829,Pelanggan_829,Surabaya,Premium
U00830,Pelanggan_830,Surabaya,Basic
U00831,Pelanggan_831,Makassar,Pro
U00832,Pelanggan_832,Medan,Premium
U00833,Pelanggan_833,Makassar,Pro
U00834,Pelanggan_834,Jakarta,Premium
U00835,Pelanggan_835,Surabaya,Basic
U00836,Pelanggan_836,Surabaya,Premium
U00837,Pelanggan_837,Makassar,Basic
U00838,Pelanggan_838,Bandung,Pro
U00839,Pelanggan_839,Jakarta,Premium
U00840,Pelanggan_840,Bandung,Pro
U00841,Pelanggan_841,Medan,Basic
U00842,Pelanggan_842,Jakarta,Basic
U00843,Pelanggan_843,Surabaya,Basic
U00844,Pelanggan_844,Makassar,Basic
U00845,Pelanggan_845,Medan,Pro
U00846,Pelanggan_846,Jakarta,Pro
U00847,Pelanggan_847,Jakarta,Premium
U00848,Pelanggan_848,Makassar,Basic
U00849,Pelanggan_849,Medan,Basic
U00850,Pelanggan_850,Makassar,Premium
U00851,Pelanggan_851,Medan,Pro
U00852,Pelanggan_852,Makassar,Premium
U00853,Pelanggan_853,Bandung,Premium
U00854,Pelanggan_854,Bandung,Premium
U00855,Pelanggan_855,Bandung,Pro
U00856,Pelanggan_856,Jakarta,Basic
U00857,Pelanggan_857,Bandung,Premium
U00858,Pelanggan_858,Surabaya,Premium
U00859,Pelanggan_859,Bandung,Premium
U00860,Pelanggan_860,Medan,Premium
U00861,Pelanggan_861,Surabaya,Basic
U00862,Pelanggan_862,Medan,Pro
U00863,Pelanggan_863,Jakarta,Premium
U00864,Pelanggan_864,Medan,Premium
U00865,Pelanggan_865,Surabaya,Premium
U00866,Pelanggan_866,Bandung,Pro
U00867,Pelanggan_867,Bandung,Basic
U00868,Pelanggan_868,Makassar,Basic
U00869,Pelanggan_869,Jakarta,Pro
U00870,Pelanggan_870,Surabaya,Basic
U00871,Pelanggan_871,Surabaya,Basic
U00872,Pelanggan_872,Bandung,Basic
U00873,Pelanggan_873,Makassar,Premium
U00874,Pelanggan_874,Medan,Basic
U00875,Pelanggan_875,Medan,Pro
U00876,Pelanggan_876,Surabaya,Basic
U00877,Pelanggan_877,Makassar,Basic
U00878,Pelanggan_878,Surabaya,Premium
U00879,Pelanggan_879,Makassar,Pro
U00880,Pelanggan_880,Surabaya,Pro
U00881,Pelanggan_881,Bandung,Basic
U00882,Pelanggan_882,Jakarta,Basic
U00883,Pelanggan_883,Surabaya,Premium
U00884,Pelanggan_884,Medan,Premium
U00885,Pelanggan_885,Makassar,Premium
U00886,Pelanggan_886,Bandung,Premium
U00887,Pelanggan_887,Jakarta,Pro
U00888,Pelanggan_888,Medan,Pro
U00889,Pelanggan_889,Makassar,Basic
U00890,Pelanggan_890,Jakarta,Pro
U00891,Pelanggan_891,Bandung,Premium
U00892,Pelanggan_892,Surabaya,Basic
U00893,Pelanggan_893,Jakarta,Pro
U00894,Pelanggan_894,Makassar,Premium
U00895,Pelanggan_895,Bandung,Pro
U00896,Pelanggan_896,Bandung,Pro
U00897,Pelanggan_897,Makassar,Basic
U00898,Pelanggan_898,Surabaya,Pro
U00899,Pelanggan_899,Medan,Basic
U00900,Pelanggan_900,Bandung,Pro
U00901,Pelanggan_901,Bandung,Pro
U00902,Pelanggan_902,Jakarta,Premium
U00903,Pelanggan_903,Medan,Basic
U00904,Pelanggan_904,Makassar,Premium
U00905,Pelanggan_905,Jakarta,Basic
U00906,Pelanggan_906,Medan,Basic
U00907,Pelanggan_907,Medan,Premium
U00908,Pelanggan_908,Jakarta,Pro
U00909,Pelanggan_909,Medan,Pro
U00910,Pelanggan_910,Bandung,Basic
U00911,Pelanggan_911,Medan,Pro
U00912,Pelanggan_912,Jakarta,Premium
U00913,Pelanggan_913,Makassar,Pro
U00914,Pelanggan_914,Surabaya,Basic
U00915,Pelanggan_915,Surabaya,Basic
U00916,Pelanggan_916,Bandung,Premium
U00917,Pelanggan_917,Jakarta,Pro
U00918,Pelanggan_918,Jakarta,Pro
U00919,Pelanggan_919,Bandung,Basic
U00920,Pelanggan_920,Medan,Pro
U00921,Pelanggan_921,Surabaya,Basic
U00922,Pelanggan_922,Surabaya,Premium
U00923,Pelanggan_923,Jakarta,Premium
U00924,Pelanggan_924,Medan,Basic
U00925,Pelanggan_925,Jakarta,Pro
U00926,Pelanggan_926,Makassar,Pro
U00927,Pelanggan_927,Surabaya,Pro
U00928,Pelanggan_928,Bandung,Basic
U00929,Pelanggan_929,Surabaya,Premium
U00930,Pelanggan_930,Makassar,Premium
U00931,Pelanggan_931,Surabaya,Basic
U00932,Pelanggan_932,Surabaya,Pro
U00933,Pelanggan_933,Makassar,Pro
U00934,Pelanggan_934,Makassar,Premium
U00935,Pelanggan_935,Jakarta,Premium
U00936,Pelanggan_936,Surabaya,Basic
U00937,Pelanggan_937,Makassar,Pro
U00938,Pelanggan_938,Jakarta,Pro
U00939,Pelanggan_939,Bandung,Basic
U00940,Pelanggan_940,Makassar,Premium
U00941,Pelanggan_941,Makassar,Pro
U00942,Pelanggan_942,Bandung,Basic
U00943,Pelanggan_943,Bandung,Premium
U00944,Pelanggan_944,Bandung,Premium
U00945,Pelanggan_945,Makassar,Premium
U00946,Pelanggan_946,Jakarta,Pro
U00947,Pelanggan_947,Medan,Premium
U00948,Pelanggan_948,Jakarta,Premium
U00949,Pelanggan_949,Surabaya,Basic
U00950,Pelanggan_950,Bandung,Pro
U00951,Pelanggan_951,Makassar,Pro
U00952,Pelanggan_952,Bandung,Basic
U00953,Pelanggan_953,Jakarta,Pro
U00954,Pelanggan_954,Surabaya,Pro
U00955,Pelanggan_955,Medan,Premium
U00956,Pelanggan_956,Bandung,Pro
U00957,Pelanggan_957,Jakarta,Pro
U00958,Pelanggan_958,Surabaya,Pro
U00959,Pelanggan_959,Bandung,Premium
U00960,Pelanggan_960,Bandung,Premium
U00961,Pelanggan_961,Medan,Basic
U00962,Pelanggan_962,Surabaya,Premium
U00963,Pelanggan_963,Jakarta,Pro
U00964,Pelanggan_964,Makassar,Premium
U00965,Pelanggan_965,Bandung,Basic
U00966,Pelanggan_966,Makassar,Premium
U00967,Pelanggan_967,Bandung,Pro
U00968,Pelanggan_968,Jakarta,Basic
U00969,Pelanggan_969,Bandung,Pro
U00970,Pelanggan_970,Medan,Premium
U00971,Pelanggan_971,Medan,Pro
U00972,Pelanggan_972,Bandung,Premium
U00973,Pelanggan_973,Surabaya,Basic
U00974,Pelanggan_974,Makassar,Pro
U00975,Pelanggan_975,Jakarta,Basic
U00976,Pelanggan_976,Medan,Premium
U00977,Pelanggan_977,Medan,Pro
U00978,Pelanggan_978,Medan,Premium
U00979,Pelanggan_979,Surabaya,Basic
U00980,Pelanggan_980,Jakarta,Basic
U00981,Pelanggan_981,Makassar,Pro
U00982,Pelanggan_982,Bandung,Basic
U00983,Pelanggan_983,Makassar,Premium
U00984,Pelanggan_984,Bandung,Basic
U00985,Pelanggan_985,Medan,Premium
U00986,Pelanggan_986,Surabaya,Premium
U00987,Pelanggan_987,Jakarta,Basic
U00988,Pelanggan_988,Medan,Premium
U00989,Pelanggan_989,Medan,Basic
U00990,Pelanggan_990,Makassar,Basic
U00991,Pelanggan_991,Bandung,Pro
U00992,Pelanggan_992,Jakarta,Pro
U00993,Pelanggan_993,Medan,Premium
U00994,Pelanggan_994,Makassar,Basic
U00995,Pelanggan_995,Medan,Premium
U00996,Pelanggan_996,Jakarta,Premium
U00997,Pelanggan_997,Medan,Premium
U00998,Pelanggan_998,Makassar,Pro
U00999,Pelanggan_999,Surabaya,Basic
U01000,Pelanggan_1000,Makassar,Pro
U01001,Pelanggan_1001,Jakarta,Basic
U01002,Pelanggan_1002,Medan,Pro
U01003,Pelanggan_1003,Medan,Basic
U01004,Pelanggan_1004,Medan,Basic
U01005,Pelanggan_1005,Bandung,Pro
U01006,Pelanggan_1006,Bandung,Premium
U01007,Pelanggan_1007,Jakarta,Pro
U01008,Pelanggan_1008,Jakarta,Basic
U01009,Pelanggan_1009,Bandung,Premium
U01010,Pelanggan_1010,Surabaya,Basic
U01011,Pelanggan_1011,Medan,Basic
U01012,Pelanggan_1012,Surabaya,Pro
U01013,Pelanggan_1013,Surabaya,Premium
U01014,Pelanggan_1014,Bandung,Basic
U01015,Pelanggan_1015,Bandung,Pro
U01016,Pelanggan_1016,Jakarta,Premium
U01017,Pelanggan_1017,Bandung,Basic
U01018,Pelanggan_1018,Makassar,Premium
U01019,Pelanggan_1019,Bandung,Premium
U01020,Pelanggan_1020,Jakarta,Premium
U01021,Pelanggan_1021,Jakarta,Pro
U01022,Pelanggan_1022,Jakarta,Premium
U01023,Pelanggan_1023,Makassar,Pro
U01024,Pelanggan_1024,Jakarta,Basic
U01025,Pelanggan_1025,Makassar,Basic
U01026,Pelanggan_1026,Jakarta,Basic
U01027,Pelanggan_1027,Surabaya,Premium
U01028,Pelanggan_1028,Surabaya,Pro
U01029,Pelanggan_1029,Makassar,Premium
U01030,Pelanggan_1030,Bandung,Basic
U01031,Pelanggan_1031,Makassar,Premium
U01032,Pelanggan_1032,Makassar,Basic
U01033,Pelanggan_1033,Makassar,Pro
U01034,Pelanggan_1034,Jakarta,Basic
U01035,Pelanggan_1035,Jakarta,Pro
U01036,Pelanggan_1036,Bandung,Premium
U01037,Pelanggan_1037,Medan,Basic
U01038,Pelanggan_1038,Medan,Pro
U01039,Pelanggan_1039,Makassar,Basic
U01040,Pelanggan_1040,Surabaya,Basic
U01041,Pelanggan_1041,Medan,Premium
U01042,Pelanggan_1042,Jakarta,Basic
U01043,Pelanggan_1043,Makassar,Pro
U01044,Pelanggan_1044,Makassar,Basic
U01045,Pelanggan_1045,Medan,Premium
U01046,Pelanggan_1046,Bandung,Pro
U01047,Pelanggan_1047,Surabaya,Premium
U01048,Pelanggan_1048,Medan,Basic
U01049,Pelanggan_1049,Medan,Basic
U01050,Pelanggan_1050,Medan,Basic
U01051,Pelanggan_1051,Makassar,Premium
U01052,Pelanggan_1052,Medan,Pro
U01053,Pelanggan_1053,Makassar,Basic
U01054,Pelanggan_1054,Bandung,Pro
U01055,Pelanggan_1055,Medan,Pro
U01056,Pelanggan_1056,Jakarta,Pro
U01057,Pelanggan_1057,Medan,Basic
U01058,Pelanggan_1058,Jakarta,Pro
U01059,Pelanggan_1059,Bandung,Premium
U01060,Pelanggan_1060,Surabaya,Premium
U01061,Pelanggan_1061,Jakarta,Pro
U01062,Pelanggan_1062,Bandung,Pro
U01063,Pelanggan_1063,Bandung,Basic
U01064,Pelanggan_1064,Surabaya,Pro
U01065,Pelanggan_1065,Bandung,Pro
U01066,Pelanggan_1066,Surabaya,Pro
U01067,Pelanggan_1067,Medan,Basic
U01068,Pelanggan_1068,Jakarta,Premium
U01069,Pelanggan_1069,Bandung,Basic
U01070,Pelanggan_1070,Jakarta,Premium
U01071,Pelanggan_1071,Makassar,Basic
U01072,Pelanggan_1072,Makassar,Basic
U01073,Pelanggan_1073,Medan,Basic
U01074,Pelanggan_1074,Medan,Basic
U01075,Pelanggan_1075,Medan,Basic
U01076,Pelanggan_1076,Medan,Premium
U01077,Pelanggan_1077,Bandung,Basic
U01078,Pelanggan_1078,Makassar,Pro
U01079,Pelanggan_1079,Surabaya,Premium
U01080,Pelanggan_1080,Surabaya,Basic
U01081,Pelanggan_1081,Medan,Pro
U01082,Pelanggan_1082,Surabaya,Premium
U01083,Pelanggan_1083,Bandung,Basic
U01084,Pelanggan_1084,Makassar,Premium
U01085,Pelanggan_1085,Jakarta,Basic
U01086,Pelanggan_1086,Bandung,Premium
U01087,Pelanggan_1087,Makassar,Basic
U01088,Pelanggan_1088,Bandung,Premium
U01089,Pelanggan_1089,Surabaya,Premium
U01090,Pelanggan_1090,Makassar,Premium
U01091,Pelanggan_1091,Medan,Basic
U01092,Pelanggan_1092,Bandung,Basic
U01093,Pelanggan_1093,Jakarta,Basic
U01094,Pelanggan_1094,Makassar,Premium
U01095,Pelanggan_1095,Bandung,Pro
U01096,Pelanggan_1096,Medan,Premium
U01097,Pelanggan_1097,Bandung,Pro
U01098,Pelanggan_1098,Surabaya,Basic
U01099,Pelanggan_1099,Makassar,Basic
U01100,Pelanggan_1100,Jakarta,Premium
U01101,Pelanggan_1101,Bandung,Premium
U01102,Pelanggan_1102,Makassar,Basic
U01103,Pelanggan_1103,Medan,Premium
U01104,Pelanggan_1104,Surabaya,Pro
U01105,Pelanggan_1105,Surabaya,Basic
U01106,Pelanggan_1106,Surabaya,Basic
U01107,Pelanggan_1107,Jakarta,Premium
U01108,Pelanggan_1108,Bandung,Basic
U01109,Pelanggan_1109,Bandung,Pro
U01110,Pelanggan_1110,Surabaya,Basic
U01111,Pelanggan_1111,Surabaya,Pro
U01112,Pelanggan_1112,Surabaya,Pro
U01113,Pelanggan_1113,Surabaya,Basic
U01114,Pelanggan_1114,Bandung,Basic
U01115,Pelanggan_1115,Medan,Premium
U01116,Pelanggan_1116,Surabaya,Premium
U01117,Pelanggan_1117,Medan,Pro
U01118,Pelanggan_1118,Bandung,Premium
U01119,Pelanggan_1119,Medan,Premium
U01120,Pelanggan_1120,Bandung,Basic
U01121,Pelanggan_1121,Surabaya,Basic
U01122,Pelanggan_1122,Makassar,Pro
U01123,Pelanggan_1123,Makassar,Premium
U01124,Pelanggan_1124,Jakarta,Basic
U01125,Pelanggan_1125,Bandung,Pro
U01126,Pelanggan_1126,Jakarta,Premium
U01127,Pelanggan_1127,Bandung,Premium
U01128,Pelanggan_1128,Bandung,Basic
U01129,Pelanggan_1129,Bandung,Pro
U01130,Pelanggan_1130,Surabaya,Basic
U01131,Pelanggan_1131,Medan,Basic
U01132,Pelanggan_1132,Surabaya,Basic
U01133,Pelanggan_1133,Jakarta,Premium
U01134,Pelanggan_1134,Medan,Pro
U01135,Pelanggan_1135,Medan,Basic
U01136,Pelanggan_1136,Bandung,Pro
U01137,Pelanggan_1137,Jakarta,Basic
U01138,Pelanggan_1138,Surabaya,Basic
U01139,Pelanggan_1139,Bandung,Premium
U01140,Pelanggan_1140,Jakarta,Premium
U01141,Pelanggan_1141,Jakarta,Basic
U01142,Pelanggan_1142,Jakarta,Pro
U01143,Pelanggan_1143,Makassar,Basic
U01144,Pelanggan_1144,Bandung,Basic
U01145,Pelanggan_1145,Makassar,Basic
U01146,Pelanggan_1146,Medan,Premium
U01147,Pelanggan_1147,Medan,Premium
U01148,Pelanggan_1148,Jakarta,Premium
U01149,Pelanggan_1149,Medan,Premium
U01150,Pelanggan_1150,Medan,Pro
U01151,Pelanggan_1151,Makassar,Basic
U01152,Pelanggan_1152,Medan,Premium
U01153,Pelanggan_1153,Jakarta,Premium
U01154,Pelanggan_1154,Jakarta,Basic
U01155,Pelanggan_1155,Makassar,Basic
U01156,Pelanggan_1156,Surabaya,Premium
U01157,Pelanggan_1157,Jakarta,Basic
U01158,Pelanggan_1158,Jakarta,Premium
U01159,Pelanggan_1159,Bandung,Basic
U01160,Pelanggan_1160,Medan,Premium
U01161,Pelanggan_1161,Surabaya,Premium
U01162,Pelanggan_1162,Makassar,Premium
U01163,Pelanggan_1163,Medan,Premium
U01164,Pelanggan_1164,Surabaya,Premium
U01165,Pelanggan_1165,Makassar,Premium
U01166,Pelanggan_1166,Jakarta,Premium
U01167,Pelanggan_1167,Surabaya,Pro
U01168,Pelanggan_1168,Bandung,Premium
U01169,Pelanggan_1169,Surabaya,Pro
U01170,Pelanggan_1170,Medan,Basic
U01171,Pelanggan_1171,Bandung,Premium
U01172,Pelanggan_1172,Medan,Premium
U01173,Pelanggan_1173,Makassar,Pro
U01174,Pelanggan_1174,Bandung,Premium
U01175,Pelanggan_1175,Bandung,Premium
U01176,Pelanggan_1176,Makassar,Premium
U01177,Pelanggan_1177,Makassar,Premium
U01178,Pelanggan_1178,Jakarta,Pro
U01179,Pelanggan_1179,Bandung,Premium
U01180,Pelanggan_1180,Medan,Premium
U01181,Pelanggan_1181,Makassar,Premium
U01182,Pelanggan_1182,Bandung,Premium
U01183,Pelanggan_1183,Bandung,Premium
U01184,Pelanggan_1184,Jakarta,Premium
U01185,Pelanggan_1185,Surabaya,Premium
U01186,Pelanggan_1186,Bandung,Pro
U01187,Pelanggan_1187,Surabaya,Basic
U01188,Pelanggan_1188,Jakarta,Premium
U01189,Pelanggan_1189,Jakarta,Premium
U01190,Pelanggan_1190,Surabaya,Basic
U01191,Pelanggan_1191,Surabaya,Premium
U01192,Pelanggan_1192,Medan,Pro
U01193,Pelanggan_1193,Makassar,Premium
U01194,Pelanggan_1194,Jakarta,Pro
U01195,Pelanggan_1195,Bandung,Premium
U01196,Pelanggan_1196,Makassar,Pro
U01197,Pelanggan_1197,Makassar,Pro
U01198,Pelanggan_1198,Medan,Basic
U01199,Pelanggan_1199,Surabaya,Premium
U01200,Pelanggan_1200,Surabaya,Pro
U01201,Pelanggan_1201,Jakarta,Basic
U01202,Pelanggan_1202,Jakarta,Basic
U01203,Pelanggan_1203,Makassar,Basic
U01204,Pelanggan_1204,Bandung,Pro
U01205,Pelanggan_1205,Medan,Premium
U01206,Pelanggan_1206,Bandung,Pro
U01207,Pelanggan_1207,Medan,Pro
U01208,Pelanggan_1208,Bandung,Pro
U01209,Pelanggan_1209,Jakarta,Premium
U01210,Pelanggan_1210,Bandung,Pro
U01211,Pelanggan_1211,Makassar,Pro
U01212,Pelanggan_1212,Bandung,Premium
U01213,Pelanggan_1213,Jakarta,Pro
U01214,Pelanggan_1214,Makassar,Pro
U01215,Pelanggan_1215,Bandung,Pro
U01216,Pelanggan_1216,Jakarta,Basic
U01217,Pelanggan_1217,Bandung,Pro
U01218,Pelanggan_1218,Surabaya,Premium
U01219,Pelanggan_1219,Makassar,Basic
U01220,Pelanggan_1220,Medan,Premium
U01221,Pelanggan_1221,Jakarta,Pro
U01222,Pelanggan_1222,Jakarta,Premium
U01223,Pelanggan_1223,Jakarta,Pro
U01224,Pelanggan_1224,Jakarta,Premium
U01225,Pelanggan_1225,Makassar,Pro
U01226,Pelanggan_1226,Bandung,Pro
U01227,Pelanggan_1227,Makassar,Pro
U01228,Pelanggan_1228,Medan,Pro
U01229,Pelanggan_1229,Medan,Pro
U01230,Pelanggan_1230,Bandung,Premium
U01231,Pelanggan_1231,Jakarta,Basic
U01232,Pelanggan_1232,Jakarta,Pro
U01233,Pelanggan_1233,Makassar,Pro
U01234,Pelanggan_1234,Medan,Basic
U01235,Pelanggan_1235,Medan,Pro
U01236,Pelanggan_1236,Bandung,Pro
U01237,Pelanggan_1237,Jakarta,Premium
U01238,Pelanggan_1238,Jakarta,Basic
U01239,Pelanggan_1239,Makassar,Premium
U01240,Pelanggan_1240,Makassar,Pro
U01241,Pelanggan_1241,Makassar,Pro
U01242,Pelanggan_1242,Bandung,Basic
U01243,Pelanggan_1243,Makassar,Pro
U01244,Pelanggan_1244,Medan,Premium
U01245,Pelanggan_1245,Bandung,Premium
U01246,Pelanggan_1246,Surabaya,Pro
U01247,Pelanggan_1247,Makassar,Basic
U01248,Pelanggan_1248,Jakarta,Pro
